neon_taxonID,neon_lookup_group,is_biorepo_mapped,biorepo_tid,scientificName_biorepo,taxonRank_biorepo,verbatimScientificName_biorepo_map,biorepo_organism,biorepo_kingdom,biorepo_subkingdom,biorepo_division,biorepo_subdivision,biorepo_superclass,biorepo_class,biorepo_subclass,biorepo_order,biorepo_suborder,biorepo_superfamily,biorepo_family,biorepo_subfamily,biorepo_tribe,biorepo_subtribe,biorepo_genus,biorepo_subgenus,biorepo_section,biorepo_subsection,biorepo_species,biorepo_subspecies,biorepo_variety,biorepo_subvariety,biorepo_form,biorepo_subform,biorepo_cultivated,biorepo_complex/group
MIMA,BIRD,True,93111,Ara militaris,,Ara militaris,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Psittaciformes,,,Psittacidae,,,,Ara,,,,Ara militaris,,,,,,,
MIPA,BIRD,True,96180,Psittacara mitratus,,Psittacara mitratus,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Psittaciformes,,,Psittacidae,Arinae,,,Psittacara,,,,Psittacara mitratus,,,,,,,
MKBU,BIRD,True,95056,Plectrophenax hyperboreus,,Plectrophenax hyperboreus,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Passeriformes,,,Calcariidae,,,,Plectrophenax,,,,Plectrophenax hyperboreus,,,,,,,
MNAK,BIRD,True,92956,Akialoa lanaiensis,,Akialoa lanaiensis,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Passeriformes,,,Fringillidae,,,,Akialoa,,,,Akialoa lanaiensis,,,,,,,
MOAN,BIRD,True,94663,Myrmotherula ignota,,Myrmotherula ignota,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Passeriformes,,,Thamnophilidae,,,,Myrmotherula,,,,Myrmotherula ignota,,,,,,,
MOBL,BIRD,True,95384,Sialia currucoides,,Sialia currucoides,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Passeriformes,,,Turdidae,,,,Sialia,,,,Sialia currucoides,,,,,,,
MOCH,BIRD,True,95079,Poecile gambeli,,Poecile gambeli,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Passeriformes,,,Paridae,,,,Poecile,,,,Poecile gambeli,,,,,,,
MODO,BIRD,True,95828,Zenaida macroura,,Zenaida macroura,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Columbiformes,,,Columbidae,,,,Zenaida,,,,Zenaida macroura,,,,,,,
MODU,BIRD,True,93046,Anas fulvigula,,Anas fulvigula,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Anseriformes,,,Anatidae,,,,Anas,,,,Anas fulvigula,,,,,,,
MOEL,BIRD,True,93846,Elaenia frantzii,,Elaenia frantzii,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Passeriformes,,,Tyrannidae,,,,Elaenia,,,,Elaenia frantzii,,,,,,,
MONQ,BIRD,True,93754,Cyrtonyx montezumae,,Cyrtonyx montezumae,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Galliformes,,,Odontophoridae,,,,Cyrtonyx,,,,Cyrtonyx montezumae,,,,,,,
MOOW,BIRD,True,93559,Ciccaba virgata,,Ciccaba virgata,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Strigiformes,,,Strigidae,,,,Ciccaba,,,,Ciccaba virgata,,,,,,,
MOPA,BIRD,True,94645,Myiopsitta monachus,,Myiopsitta monachus,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Psittaciformes,,,Psittacidae,,,,Myiopsitta,,,,Myiopsitta monachus,,,,,,,
MOPE,BIRD,True,95171,Pterodroma inexpectata,,Pterodroma inexpectata,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Procellariiformes,,,Procellariidae,,,,Pterodroma,,,,Pterodroma inexpectata,,,,,,,
MOPL,BIRD,True,93476,Charadrius montanus,,Charadrius montanus,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Charadriiformes,,,Charadriidae,,,,Charadrius,,,,Charadrius montanus,,,,,,,
MORI,BIRD,True,94236,Icterus oberi,,Icterus oberi,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Passeriformes,,,Icteridae,,,,Icterus,,,,Icterus oberi,,,,,,,
MORO,BIRD,True,95137,Psarocolius montezuma,,Psarocolius montezuma,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Passeriformes,,,Icteridae,,,,Psarocolius,,,,Psarocolius montezuma,,,,,,,
MOTH,BIRD,True,95703,Turdus plebejus,,Turdus plebejus,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Passeriformes,,,Turdidae,,,,Turdus,,,,Turdus plebejus,,,,,,,
MOTR,BIRD,True,95683,Trogon mexicanus,,Trogon mexicanus,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Trogoniformes,,,Trogonidae,,,,Trogon,,,,Trogon mexicanus,,,,,,,
MOUQ,BIRD,True,94764,Oreortyx pictus,,Oreortyx pictus,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Galliformes,,,Odontophoridae,,,,Oreortyx,,,,Oreortyx pictus,,,,,,,
MOWA,BIRD,True,94052,Geothlypis philadelphia,,Geothlypis philadelphia,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Passeriformes,,,Parulidae,,,,Geothlypis,,,,Geothlypis philadelphia,,,,,,,
