neon_taxonID,neon_lookup_group,is_biorepo_mapped,biorepo_tid,scientificName_biorepo,taxonRank_biorepo,verbatimScientificName_biorepo_map,biorepo_organism,biorepo_kingdom,biorepo_subkingdom,biorepo_division,biorepo_subdivision,biorepo_superclass,biorepo_class,biorepo_subclass,biorepo_order,biorepo_suborder,biorepo_superfamily,biorepo_family,biorepo_subfamily,biorepo_tribe,biorepo_subtribe,biorepo_genus,biorepo_subgenus,biorepo_section,biorepo_subsection,biorepo_species,biorepo_subspecies,biorepo_variety,biorepo_subvariety,biorepo_form,biorepo_subform,biorepo_cultivated,biorepo_complex/group
EURILL,MACROINVERTEBRATE,True,102457,Euryhapsis illoba,,Euryhapsis illoba,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Chironomidae,,,,Euryhapsis,,,,Euryhapsis illoba,,,,,,,
EURKAR,MACROINVERTEBRATE,True,102465,Eurylophella karelica,,Eurylophella karelica,Organism,Animalia,,Arthropoda,,,Insecta,,Ephemeroptera,,Ephemerelloidea,Ephemerellidae,,,,Eurylophella,,,,Eurylophella karelica,,,,,,,
EURLAM,MACROINVERTEBRATE,True,102448,Eurycercus lamellatus,,Eurycercus lamellatus,Organism,Animalia,,Arthropoda,,,Branchiopoda,,Diplostraca,,,Eurycercidae,,,,Eurycercus,,,,Eurycercus lamellatus,,,,,,,
EURLOD,MACROINVERTEBRATE,True,146995,Eurylophella lodi,,Eurylophella lodi,Organism,Animalia,,Arthropoda,,,Insecta,,Ephemeroptera,,Ephemerelloidea,Ephemerellidae,,,,Eurylophella,,,,Eurylophella lodi,,,,,,,
EURLON,MACROINVERTEBRATE,True,102449,Eurycercus longirostris,,Eurycercus longirostris,Organism,Animalia,,Arthropoda,,,Branchiopoda,,Diplostraca,,,Eurycercidae,,,,Eurycercus,,,,Eurycercus longirostris,,,,,,,
EURLUT,MACROINVERTEBRATE,True,102466,Eurylophella lutulenta,,Eurylophella lutulenta,Organism,Animalia,,Arthropoda,,,Insecta,,Ephemeroptera,,Ephemerelloidea,Ephemerellidae,,,,Eurylophella,,,,Eurylophella lutulenta,,,,,,,
EURMAC,MACROINVERTEBRATE,True,102467,Eurylophella macdunnoughi,,Eurylophella macdunnoughi,Organism,Animalia,,Arthropoda,,,Insecta,,Ephemeroptera,,Ephemerelloidea,Ephemerellidae,,,,Eurylophella,,,,Eurylophella macdunnoughi,,,,,,,
EURMIC,MACROINVERTEBRATE,True,102450,Eurycercus microdontus,,Eurycercus microdontus,Organism,Animalia,,Arthropoda,,,Branchiopoda,,Diplostraca,,,Eurycercidae,,,,Eurycercus,,,,Eurycercus microdontus,,,,,,,
EURMIN,MACROINVERTEBRATE,True,102468,Eurylophella minimella,,Eurylophella minimella,Organism,Animalia,,Arthropoda,,,Insecta,,Ephemeroptera,,Ephemerelloidea,Ephemerellidae,,,,Eurylophella,,,,Eurylophella minimella,,,,,,,
EURNIT,MACROINVERTEBRATE,True,102478,Eurytellina nitens,,Eurytellina nitens,Organism,Animalia,,Mollusca,,,Bivalvia,,Cardiida,,Tellinoidea,Tellinidae,,,,Eurytellina,,,,Eurytellina nitens,,,,,,,
EUROBL,MACROINVERTEBRATE,True,102452,Eurycletodes oblongus,,Eurycletodes oblongus,Organism,Animalia,,Arthropoda,,,Hexanauplia,,Harpacticoida,,,Argestidae,,,,Eurycletodes,,,,Eurycletodes oblongus,,,,,,,
EUROVI,MACROINVERTEBRATE,True,102469,Eurylophella oviruptis,,Eurylophella oviruptis,Organism,Animalia,,Arthropoda,,,Insecta,,Ephemeroptera,,Ephemerelloidea,Ephemerellidae,,,,Eurylophella,,,,Eurylophella oviruptis,,,,,,,
EURPAC,MACROINVERTEBRATE,True,102482,Eurytemora pacifica,,Eurytemora pacifica,Organism,Animalia,,Arthropoda,,,Hexanauplia,,Calanoida,,,Temoridae,,,,Eurytemora,,,,Eurytemora pacifica,,,,,,,
