acceptedTaxonID,dwc:class,dwc:family,dwc:genus,dwc:infraspecificEpithet,dwc:kingdom,dwc:nameAccordingToID,dwc:nameAccordingToTitle,dwc:order,dwc:phylum,dwc:scientificName,dwc:scientificNameAuthorship,dwc:specificEpithet,dwc:subgenus,dwc:taxonRank,dwc:vernacularName,gbif:division,gbif:form,gbif:infraclass,gbif:infradivision,gbif:infrakingdom,gbif:infraorder,gbif:infraphylum,gbif:parvdivision,gbif:section,gbif:subclass,gbif:subdivision,gbif:subfamily,gbif:subform,gbif:subkingdom,gbif:suborder,gbif:subphylum,gbif:subsection,gbif:subspecies,gbif:subtribe,gbif:subvariety,gbif:superclass,gbif:superdivision,gbif:superfamily,gbif:superorder,gbif:superphylum,gbif:tribe,gbif:variety,speciesGroup,taxonID,taxonProtocolCategory,taxonTypeCode
WMHA,Aves,Accipitridae,Circus,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Accipitriformes,Chordata,Circus aeruginosus,(Linnaeus),aeruginosus,,species,Western Marsh Harrier,,,,,Deuterostomia,,Gnathostomata,,,,,,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WMHA,other,BIRD
WNBF,Aves,Emberizidae,Atlapetes,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Passeriformes,Chordata,Atlapetes albinucha,(Lafresnaye & d'Orbigny),albinucha,,species,White-naped Brush-Finch,,,,,Deuterostomia,,Gnathostomata,,,,,,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WNBF,landbird,BIRD
WNCR,Aves,Corvidae,Corvus,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Passeriformes,Chordata,Corvus leucognaphalus,Daudin,leucognaphalus,,species,White-necked Crow,,,,,Deuterostomia,,Gnathostomata,,,,,,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WNCR,landbird,BIRD
WNJA,Aves,Trochilidae,Florisuga,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Apodiformes,Chordata,Florisuga mellivora,(Linnaeus),mellivora,,species,White-necked Jacobin,,,,,Deuterostomia,,Gnathostomata,,,,,Topazinae,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WNJA,landbird,BIRD
WNPE,Aves,Procellariidae,Pterodroma,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Procellariiformes,Chordata,Pterodroma cervicalis,(Salvin),cervicalis,,species,White-necked Petrel,,,,,Deuterostomia,,Gnathostomata,,,,,,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WNPE,other,BIRD
WNPU,Aves,Bucconidae,Notharchus,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Piciformes,Chordata,Notharchus hyperrhynchus,,hyperrhynchus,,species,White-necked Puffbird,,,,,Deuterostomia,,Gnathostomata,,,,,,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WNPU,landbird,BIRD
WNSW,Aves,Apodidae,Streptoprocne,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Apodiformes,Chordata,Streptoprocne semicollaris,(De Saussure),semicollaris,,species,White-naped Swift,,,,,Deuterostomia,,Gnathostomata,,,,,Cypseloidinae,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WNSW,landbird,BIRD
WODU,Aves,Anatidae,Aix,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Anseriformes,Chordata,Aix sponsa,(Linnaeus),sponsa,,species,Wood Duck,,,,,Deuterostomia,,Gnathostomata,,,,,Anatinae,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WODU,other,BIRD
WOSA,Aves,Scolopacidae,Tringa,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Charadriiformes,Chordata,Tringa glareola,Linnaeus,glareola,,species,Wood Sandpiper,,,,,Deuterostomia,,Gnathostomata,,,,,Scolopacinae,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WOSA,other,BIRD
WOSJ,Aves,Corvidae,Aphelocoma,,Animalia,doi: 10.1642/AUK-16-77.1,"Chessler, R. T., et al. 2016. Fifty-seventh Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 133:544-560.",Passeriformes,Chordata,Aphelocoma woodhouseii,(Baird),woodhouseii,,species,Woodhouse's Scrub-Jay,,,,,Deuterostomia,,Gnathostomata,,,,,,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WOSJ,landbird,BIRD
WOSP,Aves,Emberizidae,Spizella,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Passeriformes,Chordata,Spizella wortheni,Ridgway,wortheni,,species,Worthen's Sparrow,,,,,Deuterostomia,,Gnathostomata,,,,,,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WOSP,landbird,BIRD
WOST,Aves,Ciconiidae,Mycteria,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Ciconiiformes,Chordata,Mycteria americana,Linnaeus,americana,,species,Wood Stork,,,,,Deuterostomia,,Gnathostomata,,,,,,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WOST,other,BIRD
WOTH,Aves,Turdidae,Hylocichla,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Passeriformes,Chordata,Hylocichla mustelina,(Gmelin),mustelina,,species,Wood Thrush,,,,,Deuterostomia,,Gnathostomata,,,,,,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WOTH,landbird,BIRD
WOWA,Aves,Phylloscopidae,Phylloscopus,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Passeriformes,Chordata,Phylloscopus sibilatrix,(Bechstein),sibilatrix,,species,Wood Warbler,,,,,Deuterostomia,,Gnathostomata,,,,,,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WOWA,landbird,BIRD
